MLS#,Province,Region,City,Subdivision,Street,Address,Property Type,Date Listed,Price,Beds,Baths,Total_Sqft,Bedroom_Sqm,Dining_Sqm,Living_Sqm,Kitchen_Sqm,Cooling,Heating,Parking,Basement,Amenities,Features,Exterior Features,Street_City,LatLong,Latitude,Longitude
C5460597,ON,Toronto,Toronto,,151 Avenue Rd,"608 - 151 Avenue Rd, Toronto, ON",Condo,2021-12-23,1160000,2 bed,2 bath,,9.15,21.24,21.24,9.28,Central air conditioning,Forced air,,,,Balcony,,"151 Avenue Rd , Toronto","(43.6807629, -79.3990489)",43.6807629,-79.3990489
E5459725,ON,Toronto,Toronto,,376 O'connor Dr,"376 O'connor Dr, Toronto, ON",Single Family,2021-12-21,1299000,0 bed,n/a bath,,0.0,0.0,0.0,0.0,,Forced air,Detached garage,Partial,,,,"376 O'connor Dr , Toronto","(43.69599935, -79.33852725)",43.69599935,-79.33852725
C5459107,ON,Toronto,Toronto,,825 Church St,"1107 - 825 Church St, Toronto, ON",Condo,2021-12-20,1199000,2 bed,2 bath,,11.1,21.67,21.67,14.02,Central air conditioning,Forced air,Visitor parking,,,Balcony,,"825 Church St , Toronto","(43.6729841, -79.3868803498002)",43.6729841,-79.3868803498002
C5459000,ON,Toronto,Toronto,,300 Front St W,"3712 - 300 Front St W, Toronto, ON",Condo,2021-12-20,1299000,3 bed,2 bath,,8.88,22.82,22.82,22.82,Central air conditioning,Forced air,,,,Balcony,,"300 Front St W , Toronto","(43.6441606, -79.38940754544807)",43.6441606,-79.38940754544807
C5459018,ON,Toronto,Toronto,,140 Hillmount Ave,"140 Hillmount Ave, Toronto, ON",Single Family,2021-12-20,1948000,3 + 1 bed,1 bath,,8.0,0.0,15.0,0.0,,Forced Air,,Sep Entrance,,,,"140 Hillmount Ave , Toronto","(43.7093368, -79.4381179)",43.7093368,-79.4381179
C5459017,ON,Toronto,Toronto,,201 Christie St,"201 Christie St, Toronto, ON",Single Family,2021-12-20,1799900,5 bed,3 bath,,7.81,9.15,13.1,13.28,Central air conditioning,Forced air,,"Full (Unfinished), Unfinished",,Wooded area,,"201 Christie St , Toronto","(43.66865002857143, -79.42020958571429)",43.66865002857143,-79.42020958571429
C5457044,ON,Toronto,Toronto,,22 Wellesley St E,"1208 - 22 Wellesley St E, Toronto, ON",Condo,2021-12-16,888000,3 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Heat Pump,Underground,,,Balcony,,"22 Wellesley St E , Toronto","(43.6654834, -79.38331586082631)",43.6654834,-79.38331586082631
W5458581,ON,Toronto,Toronto,,1 Old Mill Dr,"1 - 1 Old Mill Dr, Toronto, ON",Condo,2021-12-16,3800000,3 bed,4 bath,,16.74,13.4,21.62,12.5,Central air conditioning,,Underground,,,,,"1 Old Mill Dr , Toronto","(43.64838885, -79.48638222530751)",43.64838885,-79.48638222530751
C5456218,ON,Toronto,Toronto,,11 Soho St,"408 - 11 Soho St, Toronto, ON",Condo,2021-12-15,999000,2 bed,2 bath,,10.64,0.0,0.0,17.16,,Forced Air,,,,,,"11 Soho St , Toronto","(43.650184, -79.393619)",43.650184,-79.393619
C5456578,ON,Toronto,Toronto,,2 A Church St,"905 - 2 A Church St, Toronto, ON",Condo,2021-12-15,949900,2 bed,2 bath,,9.51,17.96,17.96,0.0,Central air conditioning,Heat Pump,,,,Balcony,,"2 A Church St , Toronto","(43.6727382, -79.3870033)",43.6727382,-79.3870033
E5456806,ON,Toronto,Toronto,,2799 Kingston Rd,"716 - 2799 Kingston Rd, Toronto, ON",Condo,2021-12-15,950000,2 bed,2 bath,,10.41,26.25,26.25,26.25,Central air conditioning,Forced air,Underground,,,,,"2799 Kingston Rd , Toronto","(43.720123, -79.2377091)",43.720123,-79.2377091
W5456491,ON,Toronto,Toronto,,3 Marine Parade Dr,"909 - 3 Marine Parade Dr, Toronto, ON",Condo,2021-12-15,379000,2 bed,1 bath,,0.0,17.28,17.28,5.88,Central air conditioning,Heat Pump,Underground,,,Balcony,,"3 Marine Parade Dr , Toronto","(43.6302418, -79.4762234)",43.6302418,-79.4762234
C5456441,ON,Toronto,Toronto,,42 Charles St E,"2506 - 42 Charles St E, Toronto, ON",Condo,2021-12-15,540000,0 bed,1 bath,,0.0,0.0,15.95,0.0,Central air conditioning,Forced air,,,,Balcony,,"42 Charles St E , Toronto","(43.669416, -79.3842210275359)",43.669416,-79.3842210275359
C5455380,ON,Toronto,Toronto,,75 Wynford Heights Cres,"1107 - 75 Wynford Heights Cres, Toronto, ON",Condo,2021-12-14,1078000,3 bed,2 bath,,17.35,31.91,31.75,6.45,Central air conditioning,Forced air,Underground,,,Balcony,,"75 Wynford Heights Cres , Toronto","(43.728544, -79.32607317857143)",43.728544,-79.32607317857143
C5455058,ON,Toronto,Toronto,,13 Oaklands Ave,"13 Oaklands Ave, Toronto, ON",Single Family,2021-12-13,2495000,5 bed,1 bath,,13.61,16.33,18.23,11.47,Wall unit,Radiant heat,,"Unfinished, N/A (Unfinished)",,,,"13 Oaklands Ave , Toronto","(43.6804792, -79.39690193333334)",43.6804792,-79.39690193333334
C5454899,ON,Toronto,Toronto,,43 Rusholme Park Cres,"43 Rusholme Park Cres, Toronto, ON",Single Family,2021-12-13,1888888,8 bed,3 bath,,11.27,18.89,14.26,12.64,Central air conditioning,Forced air,,"Full (Finished), Finished",,,,"43 Rusholme Park Cres , Toronto","(43.651849, -79.4292272)",43.651849,-79.4292272
C5453467,ON,Toronto,Toronto,,17 Bathurst St,"2315 - 17 Bathurst St, Toronto, ON",Condo,2021-12-10,1270000,3 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,,,Balcony,,"17 Bathurst St , Toronto","(43.7764782, -79.443654)",43.7764782,-79.443654
C5453386,ON,Toronto,Toronto,,15 Fort York Blvd,"510 - 15 Fort York Blvd, Toronto, ON",Condo,2021-12-10,1050000,2 + 1 bed,2 bath,,9.24,17.15,17.15,5.76,,Forced Air,,,,,,"15 Fort York Blvd , Toronto","(43.64004, -79.393893)",43.64004,-79.393893
C5453890,ON,Toronto,Toronto,,226 Lawrence Ave W,"226 Lawrence Ave W, Toronto, ON",Single Family,2021-12-10,2688000,4 bed,4 bath,,11.52,8.68,23.68,20.16,Central air conditioning,Forced air,,"Finished, N/A (Finished)",,,,"226 Lawrence Ave W , Toronto","(43.7231037, -79.4123815)",43.7231037,-79.4123815
E5453997,ON,Toronto,Toronto,,1041 Birchmount Rd,"1041 Birchmount Rd, Toronto, ON",MultiFamily,2021-12-10,6600000,18 bed,14 bath,,9.47,18.54,18.54,13.77,Central air conditioning,Forced air,Garage,"Finished, N/A (Finished)",,,,"1041 Birchmount Rd , Toronto","(43.7332752, -79.2788721)",43.7332752,-79.2788721
E5453004,ON,Toronto,Toronto,,3121 St Clair Ave E,"3121 St Clair Ave E, Toronto, ON",Single Family,2021-12-09,1399900,2 bed,1 bath,,9.6,18.97,18.97,9.28,Central air conditioning,Forced air,Detached garage,"N/A (Finished), Finished",,Ravine,,"3121 St Clair Ave E , Toronto","(43.709330675000004, -79.29250285)",43.709330675000004,-79.29250285
E5453041,ON,Toronto,Toronto,,980 Broadview Ave,"1807 - 980 Broadview Ave, Toronto, ON",Condo,2021-12-09,775000,2 bed,2 bath,,10.31,7.38,21.63,11.14,Wall unit,Radiant heat,,,,,,"980 Broadview Ave , Toronto","(43.6823252, -79.35806662742971)",43.6823252,-79.35806662742971
C5452846,ON,Toronto,Toronto,,30 Ordnance St,"1112 - 30 Ordnance St, Toronto, ON",Condo,2021-12-09,819900,1 bed,1 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Heat Pump,,,,,,"30 Ordnance St , Toronto","(43.6396892, -79.40973821060831)",43.6396892,-79.40973821060831
C5452933,ON,Toronto,Toronto,,141 B Bannockburn Ave,"141 B Bannockburn Ave, Toronto, ON",Single Family,2021-12-09,2828000,5 bed,5 bath,,8.64,18.1,17.34,27.7,Central air conditioning,Forced air,Attached garage,N/A,,,,"141 B Bannockburn Ave , Toronto","(43.7313198, -79.4324376)",43.7313198,-79.4324376
C5452138,ON,Toronto,Toronto,,38 Dan Leckie Way,"808 - 38 Dan Leckie Way, Toronto, ON",Condo,2021-12-08,678000,2 bed,1 bath,,0.0,13.7,13.7,6.66,Central air conditioning,Forced air,Underground,,,,,"38 Dan Leckie Way , Toronto","(43.63745175, -79.39821500607022)",43.63745175,-79.39821500607022
40192931,ON,Toronto,Toronto,Tcbc - Bay Street Corridor,71 Simcoe St,"1202 - 71 Simcoe St, Toronto, ON",Condo,2021-12-08,1198000,2 bed,2 bath,1300.0,136.0,154.0,143.0,110.0,Central air conditioning,Forced air,,,,Park/reserve,,"71 Simcoe St , Toronto","(43.646804599999996, -79.38531122642348)",43.646804599999996,-79.38531122642348
C5451445,ON,Toronto,Toronto,,31 Parliament St,"1807 - 31 Parliament St, Toronto, ON",Condo,2021-12-08,985900,2 bed,2 bath,,7.36,0.0,0.0,10.4,,,Underground,,,Balcony,,"31 Parliament St , Toronto","(43.6488342, -79.3613671)",43.6488342,-79.3613671
C5451255,ON,Toronto,Toronto,,114 Marchmount Rd,"114 Marchmount Rd, Toronto, ON",Single Family,2021-12-08,1799000,4 bed,4 bath,,11.85,16.19,18.99,20.63,Central air conditioning,Forced air,Detached garage,N/A,,Lane,,"114 Marchmount Rd , Toronto","(43.674124586206894, -79.42950981034483)",43.674124586206894,-79.42950981034483
C5451505,ON,Toronto,Toronto,,12 York St,"1604 - 12 York St, Toronto, ON",Condo,2021-12-08,1200000,4 bed,2 bath,,8.95,17.34,17.75,17.34,Central air conditioning,Forced air,,,,Balcony,,"12 York St , Toronto","(43.641627650000004, -79.38203986567781)",43.641627650000004,-79.38203986567781
C5450365,ON,Toronto,Toronto,,734 Avenue Rd,"732 - 734 Avenue Rd, Toronto, ON",Single Family,2021-12-07,3995000,8 bed,4 bath,,0.0,0.0,0.0,0.0,,Radiant,,,,,,"734 Avenue Rd , Toronto","(43.695835, -79.40512)",43.695835,-79.40512
C5450317,ON,Toronto,Toronto,,1 Yorkville Ave,"5103 - 1 Yorkville Ave, Toronto, ON",Condo,2021-12-07,3475000,2 + 1 bed,3 bath,,9.6,7.0,26.32,17.5,,Forced Air,,,,,,"1 Yorkville Ave , Toronto","(43.67160525, -79.38768443594171)",43.67160525,-79.38768443594171
C5450307,ON,Toronto,Toronto,,1 Yorkville Ave,"5102 - 1 Yorkville Ave, Toronto, ON",Condo,2021-12-07,3675000,2 + 1 bed,3 bath,,9.0,6.0,22.55,16.5,,Forced Air,,,,,,"1 Yorkville Ave , Toronto","(43.67160525, -79.38768443594171)",43.67160525,-79.38768443594171
40193480,ON,Toronto,Toronto,Tcmp - Moss Park,5 George St S,"281 - 5 George St S, Toronto, ON",Townhome,2021-12-07,1880000,8 bed,4 bath,2418.0,90.0,0.0,196.0,0.0,Central air conditioning,Forced air,,,,,,"5 George St S , Toronto","(43.647310147619045, -79.36908483809525)",43.647310147619045,-79.36908483809525
C5450311,ON,Toronto,Toronto,,1 Yorkville Ave,"5101 - 1 Yorkville Ave, Toronto, ON",Condo,2021-12-07,6990000,2 + 2 bed,3 bath,,22.14,40.02,57.6,15.37,,Forced Air,,,,,,"1 Yorkville Ave , Toronto","(43.67160525, -79.38768443594171)",43.67160525,-79.38768443594171
C5450049,ON,Toronto,Toronto,,480 Front St W,"917 - 480 Front St W, Toronto, ON",Condo,2021-12-06,1420000,3 bed,2 bath,,9.02,25.01,25.01,2500.96,Central air conditioning,,,,,Balcony,,"480 Front St W , Toronto","(43.6457615, -79.3804284)",43.6457615,-79.3804284
N5453125,ON,Toronto,Markham,,8 Bright Terrace Way,"8 Bright Terrace Way, Markham, ON",Townhome,2021-12-06,1750000,3 bed,3 bath,,10.91,13.24,0.0,16.62,,Forced air,Garage,,,,,"8 Bright Terrace Way , Markham","(nan, nan)",,
C5448847,ON,Toronto,Toronto,,251 Jarvis St,"1036 - 251 Jarvis St, Toronto, ON",Condo,2021-12-04,625000,1 bed,1 bath,,8.37,10.56,8.37,8.37,Central air conditioning,Forced air,,,,,,"251 Jarvis St , Toronto","(43.657546234042556, -79.37461538297872)",43.657546234042556,-79.37461538297872
C5449075,ON,Toronto,Toronto,,155 Yorkville Ave,"3103 - 155 Yorkville Ave, Toronto, ON",Condo,2021-12-04,1228000,2 bed,2 bath,,6.48,26.32,26.32,0.0,,Forced Air,,,,,,"155 Yorkville Ave , Toronto","(43.67025235, -79.3943180619247)",43.67025235,-79.3943180619247
C5448064,ON,Toronto,Toronto,,11 Hanson Rd,"11 Hanson Rd, Toronto, ON",Single Family,2021-12-03,1689000,8 + 2 bed,5 bath,,10.23,0.0,19.8,16.2,,Forced Air,,,,,,"11 Hanson Rd , Toronto","(43.6887322, -79.4401925)",43.6887322,-79.4401925
C5448479,ON,Toronto,Toronto,,1103 College St,"1103 College St, Toronto, ON",MultiFamily,2021-12-03,1899000,2 bed,5 bath,,9.33,0.0,21.96,0.0,,Radiant heat,,"Finished, N/A (Finished)",,,,"1103 College St , Toronto","(43.65245834666667, -79.43208358666666)",43.65245834666667,-79.43208358666666
E5447823,ON,Toronto,Toronto,,43 Lee Ave,"43 Lee Ave, Toronto, ON",MultiFamily,2021-12-02,2580000,4 bed,4 bath,,17.56,18.53,29.76,18.31,Wall unit,Baseboard heaters,,N/A,,,,"43 Lee Ave , Toronto","(43.668704225, -79.297039925)",43.668704225,-79.297039925
C5447556,ON,Toronto,Toronto,,125 Blue Jays Way,"3502 - 125 Blue Jays Way, Toronto, ON",Condo,2021-12-02,949000,2 + 1 bed,2 bath,,0.0,0.0,0.0,0.0,,Forced Air,,,,,,"125 Blue Jays Way , Toronto","(43.6443049, -79.3915935)",43.6443049,-79.3915935
C5446917,ON,Toronto,Toronto,,77 Carlton St,"705 - 77 Carlton St, Toronto, ON",Condo,2021-12-02,998800,2 bed,2 bath,,16.73,0.0,41.58,13.12,Central air conditioning,Forced air,,,,,,"77 Carlton St , Toronto","(43.661900349999996, -79.37817779152081)",43.661900349999996,-79.37817779152081
W5446466,ON,Toronto,Toronto,,70 Annie Craig Dr,"3906 - 70 Annie Craig Dr, Toronto, ON",Condo,2021-12-01,959999,2 bed,2 bath,,8.32,22.27,22.27,0.0,Central air conditioning,Forced air,Underground,,,Balcony,,"70 Annie Craig Dr , Toronto","(43.6253878, -79.4784544)",43.6253878,-79.4784544
W5445821,ON,Toronto,Toronto,,50 Bartlett Ave,"14 - 50 Bartlett Ave, Toronto, ON",Townhome,2021-12-01,1595000,3 bed,3 bath,,11.91,23.28,23.28,15.26,Central air conditioning,Forced air,Garage,,,,,"50 Bartlett Ave , Toronto","(43.66214, -79.4337473)",43.66214,-79.4337473
C5445460,ON,Toronto,Toronto,,50 Ordnance St,"325 - 50 Ordnance St, Toronto, ON",Condo,2021-11-30,799000,2 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,Underground,,,Balcony,,"50 Ordnance St , Toronto","(43.6394907, -79.4096846)",43.6394907,-79.4096846
C5444586,ON,Toronto,Toronto,,12 York St,"2904 - 12 York St, Toronto, ON",Condo,2021-11-29,1250000,4 bed,2 bath,,10.31,15.35,17.96,15.35,Central air conditioning,Forced air,,,,Balcony,,"12 York St , Toronto","(43.641627650000004, -79.38203986567781)",43.641627650000004,-79.38203986567781
E5444397,ON,Toronto,Toronto,,485 Logan Ave,"102 - 485 Logan Ave, Toronto, ON",Townhome,2021-11-29,1099800,3 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,,,,,"485 Logan Ave , Toronto","(43.6666739, -79.3448178)",43.6666739,-79.3448178
W5445139,ON,Toronto,Toronto,,2511 Bloor St W,"211 - 2511 Bloor St W, Toronto, ON",Condo,2021-11-29,1000000,2 bed,2 bath,,41.36,38.22,38.22,13.92,Central air conditioning,Heat Pump,,,,Balcony,,"2511 Bloor St W , Toronto","(43.64755805, -79.48734784999999)",43.64755805,-79.48734784999999
W5443516,ON,Toronto,Toronto,,251 Manitoba St,"710 - 251 Manitoba St, Toronto, ON",Condo,2021-11-27,750000,2 bed,2 bath,,0.0,0.0,0.0,0.0,,Forced Air,,,,,,"251 Manitoba St , Toronto","(43.6241538, -79.4878569)",43.6241538,-79.4878569
E5443219,ON,Toronto,Toronto,,300 Jones Ave,"300 Jones Ave, Toronto, ON",Single Family,2021-11-26,2999990,8 bed,8 bath,,15.47,21.44,23.81,12.4,Central air conditioning,Forced air,Detached garage,"Finished, N/A (Finished)",,Lane,,"300 Jones Ave , Toronto","(43.6712331, -79.3366522)",43.6712331,-79.3366522
E5443154,ON,Toronto,Toronto,,752 Midland Ave,"752 Midland Ave, Toronto, ON",Single Family,2021-11-26,2999000,4 bed,1 bath,,6.84,9.45,15.28,6.97,,Forced air,Detached garage,"Finished, N/A (Finished)",,,,"752 Midland Ave , Toronto","(43.73006586666667, -79.25640213333332)",43.73006586666667,-79.25640213333332
C5442352,ON,Toronto,Toronto,,246 Sherbourne St,"246 Sherbourne St, Toronto, ON",Single Family,2021-11-25,1498000,7 bed,5 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,"N/A (Finished), Finished",,,,"246 Sherbourne St , Toronto","(43.6585935, -79.371279125)",43.6585935,-79.371279125
C5441857,ON,Toronto,Toronto,,1 Balmoral Ave,"323 - 1 Balmoral Ave, Toronto, ON",Condo,2021-11-25,1095000,2 bed,2 bath,,11.34,23.02,23.02,7.25,Central air conditioning,Forced air,,,,,,"1 Balmoral Ave , Toronto","(43.6842388, -79.4031917)",43.6842388,-79.4031917
C5442496,ON,Toronto,Toronto,,163 Brunswick Ave,"163 Brunswick Ave, Toronto, ON",Single Family,2021-11-25,2290000,7 bed,3 bath,,205.26,0.0,0.0,137.81,,Forced air,,"Finished, Partial (Finished)",,,,"163 Brunswick Ave , Toronto","(43.662104224, -79.40570514000001)",43.662104224,-79.40570514000001
W5441477,ON,Toronto,Toronto,,120 Varna Dr,"108 - 120 Varna Dr, Toronto, ON",Townhome,2021-11-25,989000,3 bed,3 bath,,10.21,20.07,20.07,9.42,Central air conditioning,Forced air,Underground,,,,,"120 Varna Dr , Toronto","(43.7228164, -79.4434206)",43.7228164,-79.4434206
E5441698,ON,Toronto,Toronto,,7 Brimley Rd S,"3 - 7 Brimley Rd S, Toronto, ON",Townhome,2021-11-25,849000,2 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,Visitor parking,,,,,"7 Brimley Rd S , Toronto","(43.7072376, -79.235244)",43.7072376,-79.235244
C5441390,ON,Toronto,Toronto,,17 Bathurst St,"2115 - 17 Bathurst St, Toronto, ON",Condo,2021-11-25,1300000,3 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,,,Balcony,,"17 Bathurst St , Toronto","(43.7764782, -79.443654)",43.7764782,-79.443654
C5441331,ON,Toronto,Toronto,,82 Lanark Ave,"82 Lanark Ave, Toronto, ON",MultiFamily,2021-11-24,1788000,5 bed,3 bath,,13.56,15.64,15.74,10.0,,Hot water radiator heat,,N/A,,,,"82 Lanark Ave , Toronto","(43.696598836363634, -79.44294656363637)",43.696598836363634,-79.44294656363637
C5441597,ON,Toronto,Toronto,,120 Rosedale Valley Rd,"602 - 120 Rosedale Valley Rd, Toronto, ON",Condo,2021-11-24,874900,2 bed,2 bath,,15.15,7.37,30.56,6.77,Wall unit,Forced air,Visitor parking,,,Ravine,,"120 Rosedale Valley Rd , Toronto","(43.6745862, -79.3862048584468)",43.6745862,-79.3862048584468
C5441329,ON,Toronto,Toronto,,80 Lanark Ave,"80 Lanark Ave, Toronto, ON",MultiFamily,2021-11-24,1788000,5 bed,3 bath,,13.26,23.32,23.32,9.8,,Hot water radiator heat,,N/A,,,,"80 Lanark Ave , Toronto","(43.696639, -79.4427617)",43.696639,-79.4427617
C5440055,ON,Toronto,Toronto,,75 Wynford Heights Cres,"2201 - 75 Wynford Heights Cres, Toronto, ON",Condo,2021-11-23,1049000,3 bed,2 bath,,14.03,47.39,47.39,13.66,Central air conditioning,Forced air,,,,Balcony,,"75 Wynford Heights Cres , Toronto","(43.728544, -79.32607317857143)",43.728544,-79.32607317857143
C5439413,ON,Toronto,Toronto,,662 Bathurst St,"3 - 662 Bathurst St, Toronto, ON",Townhome,2021-11-23,2395000,4 bed,3 bath,,10.17,27.23,27.23,16.29,,Radiant heat,,,,,,"662 Bathurst St , Toronto","(43.6615965, -79.4100131)",43.6615965,-79.4100131
W5440815,ON,Toronto,Toronto,,125 North Carson St,"125 North Carson St, Toronto, ON",Single Family,2021-11-23,2000000,6 bed,2 bath,,10.95,7.58,14.27,13.3,Central air conditioning,Forced air,,"N/A (Finished), Finished",,,,"125 North Carson St , Toronto","(43.60750293888889, -79.53635323888889)",43.60750293888889,-79.53635323888889
W5439690,ON,Toronto,Toronto,,Black Creek / Trethewey,"Black Creek / Trethewey, Toronto, ON",Single Family,2021-11-23,1250000,1 bed,2 bath,,0.0,6.9,12.32,6.0,,Forced Air,,Finished,,,,"Black Creek / Trethewey , Toronto","(nan, nan)",,
W5440080,ON,Toronto,Toronto,,1309 Dupont St,"1309 Dupont St, Toronto, ON",Single Family,2021-11-23,1098000,4 bed,3 bath,,15.42,0.0,21.61,10.32,,Forced air,,"Finished, N/A (Finished)",,,,"1309 Dupont St , Toronto","(43.6736881, -79.411829)",43.6736881,-79.411829
W5440081,ON,Toronto,Toronto,,1311 Dupont St,"1311 Dupont St, Toronto, ON",Single Family,2021-11-23,1298000,4 bed,2 bath,,14.1,8.33,29.16,0.0,Central air conditioning,Forced air,,N/A,,,,"1311 Dupont St , Toronto","(43.6736881, -79.411829)",43.6736881,-79.411829
W5438403,ON,Toronto,Toronto,,70 Annie Craig Dr,"1706 - 70 Annie Craig Dr, Toronto, ON",Condo,2021-11-22,729000,1 + 1 bed,2 bath,,0.0,0.0,0.0,0.0,,Forced Air,,,,,,"70 Annie Craig Dr , Toronto","(43.6253878, -79.4784544)",43.6253878,-79.4784544
C5438864,ON,Toronto,Toronto,,93 Spadina Rd,"93 Spadina Rd, Toronto, ON",MultiFamily,2021-11-22,4389900,2 bed,16 bath,,0.0,0.0,0.0,0.0,,Baseboard,,,,,,"93 Spadina Rd , Toronto","(43.67058688235294, -79.40527429411765)",43.67058688235294,-79.40527429411765
C5438587,ON,Toronto,Toronto,,99 Broadway Ave,"1405 - 99 Broadway Ave, Toronto, ON",Condo,2021-11-22,539900,1 bed,1 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,,,Balcony,,"99 Broadway Ave , Toronto","(43.710601350000005, -79.3933234)",43.710601350000005,-79.3933234
E5437713,ON,Toronto,Toronto,,409 Mortimer Ave,"409 Mortimer Ave, Toronto, ON",Single Family,2021-11-20,1245000,4 bed,3 bath,,7.8,0.0,12.87,7.35,Central air conditioning,Radiant heat,Detached garage,"N/A (Finished), Finished",,,,"409 Mortimer Ave , Toronto","(43.68859332857143, -79.33512267142858)",43.68859332857143,-79.33512267142858
C5437139,ON,Toronto,Toronto,,250 Wellington St W,"40 - 250 Wellington St W, Toronto, ON",Condo,2021-11-19,1299000,2 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,,,,Balcony,,"250 Wellington St W , Toronto","(43.6452451, -79.39036386928026)",43.6452451,-79.39036386928026
C5437967,ON,Toronto,Toronto,,603 Castlefield Ave,"603 Castlefield Ave, Toronto, ON",Single Family,2021-11-19,2595000,5 bed,6 bath,,0.0,0.0,0.0,0.0,,Forced air,Attached garage,,,,,"603 Castlefield Ave , Toronto","(43.70689253716358, -79.4230025748936)",43.70689253716358,-79.4230025748936
W5435822,ON,Toronto,Toronto,,20 Shore Breeze Dr,"4506 - 20 Shore Breeze Dr, Toronto, ON",Condo,2021-11-18,1380000,2 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,Underground,,,,,"20 Shore Breeze Dr , Toronto","(nan, nan)",,
C5435378,ON,Toronto,Toronto,,100 Hayden St,"403 - 100 Hayden St, Toronto, ON",Condo,2021-11-18,769000,2 bed,1 bath,,0.0,18.99,18.99,4.97,Central air conditioning,Forced air,Visitor parking,,,Cul-de-sac,,"100 Hayden St , Toronto","(43.6694085, -79.3862982)",43.6694085,-79.3862982
W5436338,ON,Toronto,Toronto,,70 Annie Craig Dr,"2 - 70 Annie Craig Dr, Toronto, ON",Condo,2021-11-18,999999,2 bed,2 bath,,0.0,0.0,0.0,0.0,Central air conditioning,Forced air,Underground,,,Balcony,,"70 Annie Craig Dr , Toronto","(43.6253878, -79.4784544)",43.6253878,-79.4784544
E5436958,ON,Toronto,Toronto,,1564 Queen St E,"1564 Queen St E, Toronto, ON",MultiFamily,2021-11-18,1799000,3 bed,5 bath,,0.0,0.0,0.0,0.0,,Radiant heat,,"Finished, Full (Finished)",,Lane,,"1564 Queen St E , Toronto","(43.66595856666667, -79.3188967)",43.66595856666667,-79.3188967
